,id,product,f,p,y,Yogurt1,Yogurt2,Yogurt3
7486,1872,3,0.0,0.050000001,0.0,0,0,1
7487,1872,4,0.0,0.086000003,0.0,0,0,0
7488,1873,1,0.0,0.122,0.0,1,0,0
7489,1873,2,0.0,0.086000003,1.0,0,1,0
7490,1873,3,0.0,0.050000001,0.0,0,0,1
7491,1873,4,0.0,0.086000003,0.0,0,0,0
7492,1874,1,0.0,0.122,0.0,1,0,0
7493,1874,2,0.0,0.086000003,1.0,0,1,0
7494,1874,3,0.0,0.050000001,0.0,0,0,1
7495,1874,4,0.0,0.086000003,0.0,0,0,0
7496,1875,1,0.0,0.122,0.0,1,0,0
7497,1875,2,0.0,0.086000003,1.0,0,1,0
7498,1875,3,0.0,0.050000001,0.0,0,0,1
7499,1875,4,0.0,0.086000003,0.0,0,0,0
7500,1876,1,0.0,0.122,0.0,1,0,0
7501,1876,2,0.0,0.086000003,1.0,0,1,0
7502,1876,3,0.0,0.050000001,0.0,0,0,1
7503,1876,4,0.0,0.086000003,0.0,0,0,0
7504,1877,1,0.0,0.122,0.0,1,0,0
7505,1877,2,0.0,0.086000003,1.0,0,1,0
7506,1877,3,0.0,0.050000001,0.0,0,0,1
7507,1877,4,0.0,0.086000003,0.0,0,0,0
7508,1878,1,0.0,0.122,0.0,1,0,0
7509,1878,2,0.0,0.086000003,1.0,0,1,0
7510,1878,3,0.0,0.050000001,0.0,0,0,1
7511,1878,4,0.0,0.086000003,0.0,0,0,0
7512,1879,1,0.0,0.122,0.0,1,0,0
7513,1879,2,0.0,0.055,1.0,0,1,0
7514,1879,3,0.0,0.050000001,0.0,0,0,1
7515,1879,4,0.0,0.086000003,0.0,0,0,0
7516,1880,1,0.0,0.122,0.0,1,0,0
7517,1880,2,0.0,0.086000003,1.0,0,1,0
7518,1880,3,0.0,0.050000001,0.0,0,0,1
7519,1880,4,0.0,0.086000003,0.0,0,0,0
7520,1881,1,0.0,0.122,0.0,1,0,0
7521,1881,2,0.0,0.086000003,1.0,0,1,0
7522,1881,3,0.0,0.050000001,0.0,0,0,1
7523,1881,4,0.0,0.086000003,0.0,0,0,0
7524,1882,1,0.0,0.122,0.0,1,0,0
7525,1882,2,0.0,0.086000003,1.0,0,1,0
7526,1882,3,0.0,0.050000001,0.0,0,0,1
7527,1882,4,0.0,0.086000003,0.0,0,0,0
7528,1883,1,0.0,0.122,0.0,1,0,0
7529,1883,2,0.0,0.086000003,1.0,0,1,0
7530,1883,3,0.0,0.050000001,0.0,0,0,1
7531,1883,4,0.0,0.086000003,0.0,0,0,0
7532,1884,1,0.0,0.108,0.0,1,0,0
7533,1884,2,0.0,0.081,0.0,0,1,0
7534,1884,3,0.0,0.061000001,0.0,0,0,1
7535,1884,4,1.0,0.074000001,1.0,0,0,0
7536,1885,1,0.0,0.115,0.0,1,0,0
7537,1885,2,0.0,0.081,0.0,0,1,0
7538,1885,3,0.0,0.061000001,0.0,0,0,1
7539,1885,4,0.0,0.074000001,1.0,0,0,0
7540,1886,1,0.0,0.115,0.0,1,0,0
7541,1886,2,0.0,0.081,0.0,0,1,0
7542,1886,3,0.0,0.061000001,0.0,0,0,1
7543,1886,4,0.0,0.074000001,1.0,0,0,0
7544,1887,1,0.0,0.103,0.0,1,0,0
7545,1887,2,0.0,0.081,0.0,0,1,0
7546,1887,3,0.0,0.048999999,0.0,0,0,1
7547,1887,4,0.0,0.079000004,1.0,0,0,0
7548,1888,1,0.0,0.103,0.0,1,0,0
7549,1888,2,0.0,0.081,0.0,0,1,0
7550,1888,3,0.0,0.048999999,1.0,0,0,1
7551,1888,4,0.0,0.079000004,0.0,0,0,0
7552,1889,1,0.0,0.103,1.0,1,0,0
7553,1889,2,0.0,0.081,0.0,0,1,0
7554,1889,3,0.0,0.048999999,0.0,0,0,1
7555,1889,4,0.0,0.079000004,0.0,0,0,0
7556,1890,1,0.0,0.103,1.0,1,0,0
7557,1890,2,0.0,0.081,0.0,0,1,0
7558,1890,3,0.0,0.048999999,0.0,0,0,1
7559,1890,4,0.0,0.079000004,0.0,0,0,0
7560,1891,1,0.0,0.103,1.0,1,0,0
7561,1891,2,0.0,0.097999997,0.0,0,1,0
7562,1891,3,0.0,0.048999999,0.0,0,0,1
7563,1891,4,0.0,0.079000004,0.0,0,0,0
7564,1892,1,0.0,0.108,1.0,1,0,0
7565,1892,2,0.0,0.081,0.0,0,1,0
7566,1892,3,0.0,0.061000001,0.0,0,0,1
7567,1892,4,0.0,0.086000003,0.0,0,0,0
7568,1893,1,0.0,0.108,0.0,1,0,0
7569,1893,2,0.0,0.061000001,1.0,0,1,0
7570,1893,3,0.0,0.050000001,0.0,0,0,1
7571,1893,4,0.0,0.079000004,0.0,0,0,0
7572,1894,1,1.0,0.082999997,1.0,1,0,0
7573,1894,2,0.0,0.086000003,0.0,0,1,0
7574,1894,3,0.0,0.054000001,0.0,0,0,1
7575,1894,4,0.0,0.079000004,0.0,0,0,0
7576,1895,1,0.0,0.108,0.0,1,0,0
7577,1895,2,1.0,0.048999999,1.0,0,1,0
7578,1895,3,0.0,0.050000001,0.0,0,0,1
7579,1895,4,0.0,0.079000004,0.0,0,0,0
7580,1896,1,0.0,0.132,0.0,1,0,0
7581,1896,2,0.0,0.086000003,0.0,0,1,0
7582,1896,3,1.0,0.025,1.0,0,0,1
7583,1896,4,0.0,0.079000004,0.0,0,0,0
7584,1897,1,0.0,0.108,0.0,1,0,0
7585,1897,2,0.0,0.086000003,0.0,0,1,0
7586,1897,3,1.0,0.025,1.0,0,0,1
7587,1897,4,0.0,0.079000004,0.0,0,0,0
7588,1898,1,0.0,0.108,0.0,1,0,0
7589,1898,2,0.0,0.086000003,0.0,0,1,0
7590,1898,3,1.0,0.030999999,1.0,0,0,1
7591,1898,4,0.0,0.079000004,0.0,0,0,0
7592,1899,1,0.0,0.118,0.0,1,0,0
7593,1899,2,0.0,0.086000003,0.0,0,1,0
7594,1899,3,0.0,0.056000002,0.0,0,0,1
7595,1899,4,1.0,0.063000001,1.0,0,0,0
7596,1900,1,0.0,0.041999999,1.0,1,0,0
7597,1900,2,0.0,0.059,0.0,0,1,0
7598,1900,3,0.0,0.061000001,0.0,0,0,1
7599,1900,4,1.0,0.063000001,0.0,0,0,0
7600,1901,1,0.0,0.103,0.0,1,0,0
7601,1901,2,0.0,0.074000001,1.0,0,1,0
7602,1901,3,0.0,0.061000001,0.0,0,0,1
7603,1901,4,0.0,0.081,0.0,0,0,0
7604,1902,1,0.0,0.108,0.0,1,0,0
7605,1902,2,0.0,0.081,1.0,0,1,0
7606,1902,3,0.0,0.066,0.0,0,0,1
7607,1902,4,0.0,0.079000004,0.0,0,0,0
7608,1903,1,0.0,0.108,0.0,1,0,0
7609,1903,2,0.0,0.081,1.0,0,1,0
7610,1903,3,0.0,0.066,0.0,0,0,1
7611,1903,4,0.0,0.079000004,0.0,0,0,0
7612,1904,1,0.0,0.127,0.0,1,0,0
7613,1904,2,0.0,0.081,1.0,0,1,0
7614,1904,3,0.0,0.061999999,0.0,0,0,1
7615,1904,4,0.0,0.079000004,0.0,0,0,0
7616,1905,1,0.0,0.108,0.0,1,0,0
7617,1905,2,0.0,0.081,1.0,0,1,0
7618,1905,3,0.0,0.066,0.0,0,0,1
7619,1905,4,0.0,0.079000004,0.0,0,0,0
7620,1906,1,0.0,0.108,0.0,1,0,0
7621,1906,2,0.0,0.081,1.0,0,1,0
7622,1906,3,0.0,0.066,0.0,0,0,1
7623,1906,4,0.0,0.079000004,0.0,0,0,0
7624,1907,1,0.0,0.108,0.0,1,0,0
7625,1907,2,0.0,0.081,1.0,0,1,0
7626,1907,3,0.0,0.061000001,0.0,0,0,1
7627,1907,4,1.0,0.075000003,0.0,0,0,0
7628,1908,1,0.0,0.108,0.0,1,0,0
7629,1908,2,0.0,0.081,1.0,0,1,0
7630,1908,3,0.0,0.061000001,0.0,0,0,1
7631,1908,4,1.0,0.075000003,0.0,0,0,0
7632,1909,1,0.0,0.108,0.0,1,0,0
7633,1909,2,0.0,0.081,1.0,0,1,0
7634,1909,3,0.0,0.061000001,0.0,0,0,1
7635,1909,4,1.0,0.075000003,0.0,0,0,0
7636,1910,1,0.0,0.11,0.0,1,0,0
7637,1910,2,0.0,0.081,1.0,0,1,0
7638,1910,3,0.0,0.061000001,0.0,0,0,1
7639,1910,4,0.0,0.079000004,0.0,0,0,0
7640,1911,1,0.0,0.115,0.0,1,0,0
7641,1911,2,0.0,0.063000001,1.0,0,1,0
7642,1911,3,0.0,0.061000001,0.0,0,0,1
7643,1911,4,0.0,0.086000003,0.0,0,0,0
7644,1912,1,0.0,0.115,0.0,1,0,0
7645,1912,2,0.0,0.063000001,1.0,0,1,0
7646,1912,3,0.0,0.061000001,0.0,0,0,1
7647,1912,4,0.0,0.086000003,0.0,0,0,0
7648,1913,1,0.0,0.115,0.0,1,0,0
7649,1913,2,0.0,0.063000001,1.0,0,1,0
7650,1913,3,0.0,0.061000001,0.0,0,0,1
7651,1913,4,0.0,0.086000003,0.0,0,0,0
7652,1914,1,0.0,0.108,0.0,1,0,0
7653,1914,2,0.0,0.081,1.0,0,1,0
7654,1914,3,0.0,0.061000001,0.0,0,0,1
7655,1914,4,0.0,0.081,0.0,0,0,0
7656,1915,1,0.0,0.108,0.0,1,0,0
7657,1915,2,0.0,0.081,1.0,0,1,0
7658,1915,3,0.0,0.061000001,0.0,0,0,1
7659,1915,4,0.0,0.081,0.0,0,0,0
7660,1916,1,0.0,0.108,0.0,1,0,0
7661,1916,2,0.0,0.081,1.0,0,1,0
7662,1916,3,0.0,0.061000001,0.0,0,0,1
7663,1916,4,0.0,0.081,0.0,0,0,0
7664,1917,1,0.0,0.108,0.0,1,0,0
7665,1917,2,0.0,0.081,1.0,0,1,0
7666,1917,3,0.0,0.061000001,0.0,0,0,1
7667,1917,4,0.0,0.081,0.0,0,0,0
7668,1918,1,0.0,0.108,0.0,1,0,0
7669,1918,2,0.0,0.081,1.0,0,1,0
7670,1918,3,0.0,0.061000001,0.0,0,0,1
7671,1918,4,0.0,0.081,0.0,0,0,0
7672,1919,1,0.0,0.108,0.0,1,0,0
7673,1919,2,0.0,0.081,1.0,0,1,0
7674,1919,3,0.0,0.061000001,0.0,0,0,1
7675,1919,4,0.0,0.081,0.0,0,0,0
7676,1920,1,0.0,0.108,0.0,1,0,0
7677,1920,2,0.0,0.081,1.0,0,1,0
7678,1920,3,0.0,0.061000001,0.0,0,0,1
7679,1920,4,0.0,0.081,0.0,0,0,0
7680,1921,1,0.0,0.108,0.0,1,0,0
7681,1921,2,0.0,0.081,1.0,0,1,0
7682,1921,3,0.0,0.066,0.0,0,0,1
7683,1921,4,0.0,0.081,0.0,0,0,0
7684,1922,1,0.0,0.108,0.0,1,0,0
7685,1922,2,0.0,0.081,1.0,0,1,0
7686,1922,3,0.0,0.066,0.0,0,0,1
7687,1922,4,0.0,0.081,0.0,0,0,0
7688,1923,1,0.0,0.108,0.0,1,0,0
7689,1923,2,0.0,0.081,1.0,0,1,0
7690,1923,3,0.0,0.066,0.0,0,0,1
7691,1923,4,0.0,0.081,0.0,0,0,0
7692,1924,1,0.0,0.108,0.0,1,0,0
7693,1924,2,0.0,0.081,1.0,0,1,0
7694,1924,3,0.0,0.066,0.0,0,0,1
7695,1924,4,0.0,0.081,0.0,0,0,0
7696,1925,1,0.0,0.108,0.0,1,0,0
7697,1925,2,0.0,0.081,1.0,0,1,0
7698,1925,3,0.0,0.061000001,0.0,0,0,1
7699,1925,4,0.0,0.086000003,0.0,0,0,0
7700,1926,1,0.0,0.108,0.0,1,0,0
7701,1926,2,0.0,0.081,1.0,0,1,0
7702,1926,3,0.0,0.061000001,0.0,0,0,1
7703,1926,4,0.0,0.086000003,0.0,0,0,0
7704,1927,1,0.0,0.108,0.0,1,0,0
7705,1927,2,0.0,0.081,1.0,0,1,0
7706,1927,3,0.0,0.061000001,0.0,0,0,1
7707,1927,4,0.0,0.086000003,0.0,0,0,0
7708,1928,1,0.0,0.108,0.0,1,0,0
7709,1928,2,0.0,0.081,1.0,0,1,0
7710,1928,3,0.0,0.061000001,0.0,0,0,1
7711,1928,4,0.0,0.081,0.0,0,0,0
7712,1929,1,0.0,0.108,0.0,1,0,0
7713,1929,2,0.0,0.081,1.0,0,1,0
7714,1929,3,0.0,0.061000001,0.0,0,0,1
7715,1929,4,0.0,0.081,0.0,0,0,0
7716,1930,1,0.0,0.108,0.0,1,0,0
7717,1930,2,0.0,0.081,1.0,0,1,0
7718,1930,3,0.0,0.061000001,0.0,0,0,1
7719,1930,4,0.0,0.081,0.0,0,0,0
7720,1931,1,0.0,0.122,0.0,1,0,0
7721,1931,2,0.0,0.086000003,1.0,0,1,0
7722,1931,3,0.0,0.061000001,0.0,0,0,1
7723,1931,4,0.0,0.086000003,0.0,0,0,0
7724,1932,1,0.0,0.122,0.0,1,0,0
7725,1932,2,0.0,0.086000003,1.0,0,1,0
7726,1932,3,0.0,0.061000001,0.0,0,0,1
7727,1932,4,0.0,0.086000003,0.0,0,0,0
7728,1933,1,0.0,0.122,0.0,1,0,0
7729,1933,2,0.0,0.086000003,1.0,0,1,0
7730,1933,3,0.0,0.061000001,0.0,0,0,1
7731,1933,4,0.0,0.086000003,0.0,0,0,0
7732,1934,1,0.0,0.122,0.0,1,0,0
7733,1934,2,0.0,0.086000003,1.0,0,1,0
7734,1934,3,0.0,0.061000001,0.0,0,0,1
7735,1934,4,0.0,0.086000003,0.0,0,0,0
7736,1935,1,0.0,0.122,0.0,1,0,0
7737,1935,2,0.0,0.086000003,1.0,0,1,0
7738,1935,3,0.0,0.061000001,0.0,0,0,1
7739,1935,4,0.0,0.086000003,0.0,0,0,0
7740,1936,1,0.0,0.122,0.0,1,0,0
7741,1936,2,0.0,0.086000003,1.0,0,1,0
7742,1936,3,0.0,0.061000001,0.0,0,0,1
7743,1936,4,0.0,0.086000003,0.0,0,0,0
7744,1937,1,0.0,0.122,0.0,1,0,0
7745,1937,2,0.0,0.086000003,1.0,0,1,0
7746,1937,3,0.0,0.061000001,0.0,0,0,1
7747,1937,4,0.0,0.086000003,0.0,0,0,0
7748,1938,1,0.0,0.122,0.0,1,0,0
7749,1938,2,0.0,0.086000003,1.0,0,1,0
7750,1938,3,0.0,0.061000001,0.0,0,0,1
7751,1938,4,0.0,0.086000003,0.0,0,0,0
7752,1939,1,0.0,0.108,0.0,1,0,0
7753,1939,2,1.0,0.048999999,1.0,0,1,0
7754,1939,3,0.0,0.050000001,0.0,0,0,1
7755,1939,4,0.0,0.079000004,0.0,0,0,0
7756,1940,1,0.0,0.103,0.0,1,0,0
7757,1940,2,0.0,0.081,1.0,0,1,0
7758,1940,3,0.0,0.033,0.0,0,0,1
7759,1940,4,0.0,0.079000004,0.0,0,0,0
7760,1941,1,0.0,0.103,0.0,1,0,0
7761,1941,2,0.0,0.081,1.0,0,1,0
7762,1941,3,0.0,0.033,0.0,0,0,1
7763,1941,4,0.0,0.079000004,0.0,0,0,0
7764,1942,1,0.0,0.108,0.0,1,0,0
7765,1942,2,0.0,0.081,0.0,0,1,0
7766,1942,3,0.0,0.061000001,1.0,0,0,1
7767,1942,4,0.0,0.079000004,0.0,0,0,0
7768,1943,1,0.0,0.103,0.0,1,0,0
7769,1943,2,1.0,0.081,1.0,0,1,0
7770,1943,3,0.0,0.048999999,0.0,0,0,1
7771,1943,4,0.0,0.079000004,0.0,0,0,0
7772,1944,1,0.0,0.103,0.0,1,0,0
7773,1944,2,1.0,0.061000001,1.0,0,1,0
7774,1944,3,0.0,0.048999999,0.0,0,0,1
7775,1944,4,0.0,0.079000004,0.0,0,0,0
7776,1945,1,0.0,0.115,0.0,1,0,0
7777,1945,2,0.0,0.081,1.0,0,1,0
7778,1945,3,0.0,0.048999999,0.0,0,0,1
7779,1945,4,0.0,0.079000004,0.0,0,0,0
7780,1946,1,0.0,0.125,1.0,1,0,0
7781,1946,2,0.0,0.097999997,0.0,0,1,0
7782,1946,3,0.0,0.048999999,0.0,0,0,1
7783,1946,4,0.0,0.079000004,0.0,0,0,0
7784,1947,1,0.0,0.003,1.0,1,0,0
7785,1947,2,0.0,0.097999997,0.0,0,1,0
7786,1947,3,0.0,0.048999999,0.0,0,0,1
7787,1947,4,0.0,0.079000004,0.0,0,0,0
7788,1948,1,0.0,0.003,1.0,1,0,0
7789,1948,2,0.0,0.097999997,0.0,0,1,0
7790,1948,3,0.0,0.048999999,0.0,0,0,1
7791,1948,4,0.0,0.079000004,0.0,0,0,0
7792,1949,1,0.0,0.115,1.0,1,0,0
7793,1949,2,0.0,0.097999997,0.0,0,1,0
7794,1949,3,0.0,0.048999999,0.0,0,0,1
7795,1949,4,0.0,0.079000004,0.0,0,0,0
7796,1950,1,0.0,0.115,1.0,1,0,0
7797,1950,2,0.0,0.097999997,0.0,0,1,0
7798,1950,3,0.0,0.048999999,0.0,0,0,1
7799,1950,4,0.0,0.079000004,0.0,0,0,0
7800,1951,1,0.0,0.115,1.0,1,0,0
7801,1951,2,0.0,0.097999997,0.0,0,1,0
7802,1951,3,0.0,0.048999999,0.0,0,0,1
7803,1951,4,0.0,0.079000004,0.0,0,0,0
7804,1952,1,0.0,0.115,1.0,1,0,0
7805,1952,2,0.0,0.097999997,0.0,0,1,0
7806,1952,3,0.0,0.048999999,0.0,0,0,1
7807,1952,4,0.0,0.079000004,0.0,0,0,0
7808,1953,1,0.0,0.072999999,1.0,1,0,0
7809,1953,2,0.0,0.097999997,0.0,0,1,0
7810,1953,3,0.0,0.048999999,0.0,0,0,1
7811,1953,4,0.0,0.079000004,0.0,0,0,0
7812,1954,1,0.0,0.072999999,1.0,1,0,0
7813,1954,2,0.0,0.097999997,0.0,0,1,0
7814,1954,3,0.0,0.048999999,0.0,0,0,1
7815,1954,4,0.0,0.079000004,0.0,0,0,0
7816,1955,1,0.0,0.082000002,1.0,1,0,0
7817,1955,2,0.0,0.097999997,0.0,0,1,0
7818,1955,3,0.0,0.048999999,0.0,0,0,1
7819,1955,4,0.0,0.079000004,0.0,0,0,0
7820,1956,1,0.0,0.082999997,1.0,1,0,0
7821,1956,2,0.0,0.086000003,0.0,0,1,0
7822,1956,3,0.0,0.054000001,0.0,0,0,1
7823,1956,4,0.0,0.079000004,0.0,0,0,0
7824,1957,1,0.0,0.082999997,1.0,1,0,0
7825,1957,2,0.0,0.086000003,0.0,0,1,0
7826,1957,3,0.0,0.054000001,0.0,0,0,1
7827,1957,4,0.0,0.079000004,0.0,0,0,0
7828,1958,1,0.0,0.041999999,1.0,1,0,0
7829,1958,2,0.0,0.086000003,0.0,0,1,0
7830,1958,3,0.0,0.054000001,0.0,0,0,1
7831,1958,4,0.0,0.079000004,0.0,0,0,0
7832,1959,1,0.0,0.041999999,1.0,1,0,0
7833,1959,2,0.0,0.086000003,0.0,0,1,0
7834,1959,3,0.0,0.054000001,0.0,0,0,1
7835,1959,4,0.0,0.079000004,0.0,0,0,0
7836,1960,1,0.0,0.108,0.0,1,0,0
7837,1960,2,1.0,0.055,1.0,0,1,0
7838,1960,3,0.0,0.050000001,0.0,0,0,1
7839,1960,4,0.0,0.079000004,0.0,0,0,0
7840,1961,1,0.0,0.108,0.0,1,0,0
7841,1961,2,1.0,0.055,1.0,0,1,0
7842,1961,3,0.0,0.050000001,0.0,0,0,1
7843,1961,4,0.0,0.079000004,0.0,0,0,0
7844,1962,1,0.0,0.108,0.0,1,0,0
7845,1962,2,0.0,0.086000003,1.0,0,1,0
7846,1962,3,0.0,0.050000001,0.0,0,0,1
7847,1962,4,0.0,0.079000004,0.0,0,0,0
7848,1963,1,0.0,0.108,1.0,1,0,0
7849,1963,2,0.0,0.086000003,0.0,0,1,0
7850,1963,3,0.0,0.054000001,0.0,0,0,1
7851,1963,4,0.0,0.079000004,0.0,0,0,0
7852,1964,1,0.0,0.122,0.0,1,0,0
7853,1964,2,0.0,0.086000003,1.0,0,1,0
7854,1964,3,0.0,0.050000001,0.0,0,0,1
7855,1964,4,0.0,0.086000003,0.0,0,0,0
7856,1965,1,0.0,0.122,0.0,1,0,0
7857,1965,2,0.0,0.086000003,1.0,0,1,0
7858,1965,3,0.0,0.050000001,0.0,0,0,1
7859,1965,4,0.0,0.086000003,0.0,0,0,0
7860,1966,1,0.0,0.108,1.0,1,0,0
7861,1966,2,0.0,0.086000003,0.0,0,1,0
7862,1966,3,0.0,0.025,0.0,0,0,1
7863,1966,4,0.0,0.079000004,0.0,0,0,0
7864,1967,1,0.0,0.108,1.0,1,0,0
7865,1967,2,0.0,0.086000003,0.0,0,1,0
7866,1967,3,0.0,0.025,0.0,0,0,1
7867,1967,4,0.0,0.079000004,0.0,0,0,0
7868,1968,1,1.0,0.082999997,0.0,1,0,0
7869,1968,2,0.0,0.086000003,1.0,0,1,0
7870,1968,3,0.0,0.054000001,0.0,0,0,1
7871,1968,4,0.0,0.086000003,0.0,0,0,0
7872,1969,1,1.0,0.122,1.0,1,0,0
7873,1969,2,0.0,0.086000003,0.0,0,1,0
7874,1969,3,0.0,0.054000001,0.0,0,0,1
7875,1969,4,0.0,0.086000003,0.0,0,0,0
7876,1970,1,0.0,0.115,1.0,1,0,0
7877,1970,2,0.0,0.086000003,0.0,0,1,0
7878,1970,3,0.0,0.056000002,0.0,0,0,1
7879,1970,4,1.0,0.063000001,0.0,0,0,0
7880,1971,1,0.0,0.064999998,1.0,1,0,0
7881,1971,2,0.0,0.086000003,0.0,0,1,0
7882,1971,3,0.0,0.056000002,0.0,0,0,1
7883,1971,4,1.0,0.063000001,0.0,0,0,0
7884,1972,1,0.0,0.115,0.0,1,0,0
7885,1972,2,0.0,0.063000001,1.0,0,1,0
7886,1972,3,0.0,0.061000001,0.0,0,0,1
7887,1972,4,0.0,0.063000001,0.0,0,0,0
7888,1973,1,0.0,0.115,0.0,1,0,0
7889,1973,2,0.0,0.063000001,1.0,0,1,0
7890,1973,3,0.0,0.061000001,0.0,0,0,1
7891,1973,4,0.0,0.063000001,0.0,0,0,0
7892,1974,1,0.0,0.103,0.0,1,0,0
7893,1974,2,0.0,0.081,0.0,0,1,0
7894,1974,3,0.0,0.050000001,0.0,0,0,1
7895,1974,4,0.0,0.079000004,1.0,0,0,0
7896,1975,1,0.0,0.108,0.0,1,0,0
7897,1975,2,0.0,0.081,0.0,0,1,0
7898,1975,3,0.0,0.050000001,0.0,0,0,1
7899,1975,4,1.0,0.074000001,1.0,0,0,0
7900,1976,1,0.0,0.108,0.0,1,0,0
7901,1976,2,0.0,0.081,0.0,0,1,0
7902,1976,3,0.0,0.050000001,0.0,0,0,1
7903,1976,4,0.0,0.079000004,1.0,0,0,0
7904,1977,1,0.0,0.115,0.0,1,0,0
7905,1977,2,0.0,0.081,0.0,0,1,0
7906,1977,3,0.0,0.050000001,0.0,0,0,1
7907,1977,4,0.0,0.074000001,1.0,0,0,0
7908,1978,1,0.0,0.115,0.0,1,0,0
7909,1978,2,0.0,0.081,0.0,0,1,0
7910,1978,3,0.0,0.050000001,0.0,0,0,1
7911,1978,4,0.0,0.086000003,1.0,0,0,0
7912,1979,1,0.0,0.108,0.0,1,0,0
7913,1979,2,0.0,0.081,0.0,0,1,0
7914,1979,3,0.0,0.050000001,0.0,0,0,1
7915,1979,4,0.0,0.086000003,1.0,0,0,0
7916,1980,1,0.0,0.108,0.0,1,0,0
7917,1980,2,0.0,0.081,0.0,0,1,0
7918,1980,3,0.0,0.050000001,0.0,0,0,1
7919,1980,4,0.0,0.086000003,1.0,0,0,0
7920,1981,1,0.0,0.109,0.0,1,0,0
7921,1981,2,0.0,0.061999999,0.0,0,1,0
7922,1981,3,0.0,0.050000001,0.0,0,0,1
7923,1981,4,0.0,0.086000003,1.0,0,0,0
7924,1982,1,0.0,0.115,0.0,1,0,0
7925,1982,2,0.0,0.068000004,0.0,0,1,0
7926,1982,3,0.0,0.050000001,0.0,0,0,1
7927,1982,4,0.0,0.086000003,1.0,0,0,0
7928,1983,1,0.0,0.108,0.0,1,0,0
7929,1983,2,0.0,0.057,0.0,0,1,0
7930,1983,3,0.0,0.050000001,0.0,0,0,1
7931,1983,4,0.0,0.048999999,1.0,0,0,0
7932,1984,1,0.0,0.108,0.0,1,0,0
7933,1984,2,0.0,0.081,0.0,0,1,0
7934,1984,3,0.0,0.050000001,0.0,0,0,1
7935,1984,4,0.0,0.086000003,1.0,0,0,0
7936,1985,1,0.0,0.108,0.0,1,0,0
7937,1985,2,0.0,0.081,0.0,0,1,0
7938,1985,3,0.0,0.050000001,0.0,0,0,1
7939,1985,4,0.0,0.081,1.0,0,0,0
7940,1986,1,0.0,0.108,0.0,1,0,0
7941,1986,2,0.0,0.081,0.0,0,1,0
7942,1986,3,0.0,0.050000001,0.0,0,0,1
7943,1986,4,0.0,0.081,1.0,0,0,0
7944,1987,1,0.0,0.103,0.0,1,0,0
7945,1987,2,0.0,0.081,0.0,0,1,0
7946,1987,3,0.0,0.048999999,0.0,0,0,1
7947,1987,4,0.0,0.079000004,1.0,0,0,0
7948,1988,1,0.0,0.108,0.0,1,0,0
7949,1988,2,0.0,0.081,0.0,0,1,0
7950,1988,3,0.0,0.050000001,0.0,0,0,1
7951,1988,4,0.0,0.081,1.0,0,0,0
7952,1989,1,0.0,0.103,0.0,1,0,0
7953,1989,2,0.0,0.081,0.0,0,1,0
7954,1989,3,0.0,0.048999999,0.0,0,0,1
7955,1989,4,0.0,0.079000004,1.0,0,0,0
7956,1990,1,0.0,0.108,0.0,1,0,0
7957,1990,2,0.0,0.081,0.0,0,1,0
7958,1990,3,0.0,0.050000001,0.0,0,0,1
7959,1990,4,0.0,0.081,1.0,0,0,0
7960,1991,1,0.0,0.108,0.0,1,0,0
7961,1991,2,0.0,0.081,0.0,0,1,0
7962,1991,3,0.0,0.050000001,0.0,0,0,1
7963,1991,4,0.0,0.081,1.0,0,0,0
7964,1992,1,0.0,0.108,0.0,1,0,0
7965,1992,2,0.0,0.081,0.0,0,1,0
7966,1992,3,0.0,0.050000001,0.0,0,0,1
7967,1992,4,0.0,0.081,1.0,0,0,0
7968,1993,1,0.0,0.103,0.0,1,0,0
7969,1993,2,0.0,0.066,0.0,0,1,0
7970,1993,3,0.0,0.048999999,0.0,0,0,1
7971,1993,4,0.0,0.079000004,1.0,0,0,0
7972,1994,1,0.0,0.103,0.0,1,0,0
7973,1994,2,0.0,0.066,0.0,0,1,0
7974,1994,3,0.0,0.048999999,0.0,0,0,1
7975,1994,4,0.0,0.079000004,1.0,0,0,0
7976,1995,1,0.0,0.103,0.0,1,0,0
7977,1995,2,0.0,0.081,0.0,0,1,0
7978,1995,3,0.0,0.048999999,0.0,0,0,1
7979,1995,4,0.0,0.079000004,1.0,0,0,0
7980,1996,1,0.0,0.109,0.0,1,0,0
7981,1996,2,0.0,0.082999997,0.0,0,1,0
7982,1996,3,0.0,0.050000001,0.0,0,0,1
7983,1996,4,0.0,0.081,1.0,0,0,0
7984,1997,1,0.0,0.115,0.0,1,0,0
7985,1997,2,0.0,0.081,0.0,0,1,0
7986,1997,3,0.0,0.061000001,0.0,0,0,1
7987,1997,4,0.0,0.081,1.0,0,0,0
7988,1998,1,0.0,0.108,0.0,1,0,0
7989,1998,2,0.0,0.081,0.0,0,1,0
7990,1998,3,0.0,0.050000001,0.0,0,0,1
7991,1998,4,0.0,0.081,1.0,0,0,0
7992,1999,1,0.0,0.108,0.0,1,0,0
7993,1999,2,0.0,0.081,0.0,0,1,0
7994,1999,3,0.0,0.050000001,0.0,0,0,1
7995,1999,4,0.0,0.081,1.0,0,0,0
7996,2000,1,0.0,0.108,0.0,1,0,0
7997,2000,2,0.0,0.081,0.0,0,1,0
7998,2000,3,0.0,0.050000001,0.0,0,0,1
7999,2000,4,0.0,0.081,1.0,0,0,0
